ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,05_Ay,i,0,0,0.0684454,0.523147,0.49,0.556294,0.84,0.0831472,0.12,1.13
1,1,22_MBP,prefer,1,0,0.144632,0.609238,0.578853,0.639622,1,0.0892377,0.12,1.13
2,2,06_Eh,prefer,1,0,0.252189,0.730777,0.664943,0.796611,0.74,0.090777,0.12,1.13
3,3,20_FV,prefer,1,0,0.252936,0.740777,0.710392,0.771162,1,0.100777,0.12,1.13
4,4,24_Tongue_Th,the,2,0,0.364635,0.857841,0.830341,0.885341,0.42,0.097841,0.12,1.13
5,5,06_Eh,the,2,0,0.42208,0.922754,0.895254,0.950254,0.74,0.0827541,0.12,1.13
6,6,09_Oh,color,3,0,0.535748,1.0512,1.01575,1.08665,0.82,0.091199,0.12,1.13
7,7,09_Oh,color,3,0,0.59849,1.1221,1.05626,1.18793,0.82,0.0820972,0.12,1.13
8,8,10_Or,color,3,0,0.625379,1.15248,1.11197,1.193,0.72,0.112482,0.12,1.13
9,9,09_Oh,of,4,0,0.763492,1.30855,1.28105,1.33605,0.82,0.10855,0.12,1.13
10,10,20_FV,of,4,0,0.78427,1.33203,1.30453,1.35953,1,0.0920292,0.12,1.13
11,11,07_Aa,a,5,0,0.885716,1.44666,1.41916,1.47416,0.86,0.0866631,0.12,1.13
12,12,12_Ww-Oo-,well,6,0,0.96747,1.53905,1.49976,1.57833,1,0.0990456,0.12,1.13
13,13,06_Eh,well,6,0,1.06308,1.64708,1.58324,1.71092,0.74,0.0870807,0.12,1.13
14,14,09_Oh,stocked,7,0,1.23436,1.84064,1.80519,1.87608,0.82,0.0806364,0.12,1.13
15,15,06_Eh,stocked,7,0,1.2843,1.89706,1.83123,1.9629,0.74,0.0970656,0.12,1.13
16,16,22_MBP,bodega,8,0,1.40069,2.02858,1.99083,2.06633,1,0.10858,0.12,1.13
17,17,09_Oh,bodega,8,0,1.46193,2.15483,2.1063,2.20335,0.82,0.0885801,0.12,1.24505
18,18,05_Ay,bodega,8,0,1.53989,2.29483,2.25609,2.33356,0.84,0.0948281,0.12,1.26493
19,19,07_Aa,bodega,8,0,1.6067,2.43483,2.3806,2.48906,0.86,-0.672048,0.15,1.29866
