ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,12_Ww-Oo-,we've,0,0,0.0549253,0.414925,0.36,0.469851,1,0.0549254,0.09,1
1,1,06_Eh,we've,0,0,0.212378,0.554925,0.467425,0.642425,0.74,0.0749254,0.09,1
2,2,20_FV,we've,0,0,0.256318,0.616318,0.572378,0.660258,1,0.056318,0.09,1
3,3,07_Aa,got,1,0,0.513808,0.873808,0.810534,0.937082,0.86,0.0738077,0.09,1
4,4,12_Ww-Oo-,whole,2,0,0.697478,1.05748,0.980143,1.13481,1,0.0574778,0.09,1
5,5,06_Eh,whole,2,0,0.910149,1.10632,1.01882,1.19382,0.74,0.066322,0.09,0.82
6,6,12_Ww-Oo-,wheat,3,0,1.16442,1.31482,1.26678,1.36286,1,0.0748214,0.09,0.82
7,7,03_Ee,wheat,3,0,1.32553,1.44693,1.36887,1.525,0.86,0.086935,0.09,0.82
8,8,14_ChJjSh,sourdough,4,1,2.03491,2.10337,2.04376,2.16298,0.781197,0.063369,0.09,1
9,9,10_Or,sourdough,4,1,2.16497,2.24337,2.15587,2.33087,0.568443,0.0833693,0.09,1.09466
10,10,11_Oo,sourdough,4,1,2.3709,2.38337,2.29587,2.47087,0.94,0.0633695,0.09,1.20791
11,11,07_Aa,and,5,2,3.17695,3.23516,3.18251,3.2878,0.86,0.0751584,0.09,1.17468
12,12,07_Aa,a,6,2,3.44059,3.30107,3.24842,3.35371,0.86,-0.845808,0.15,1.17468
13,13,07_Aa,ciabatta,7,2,3.66996,3.56012,3.47262,3.64762,0.94,-0.586752,0.15,1.17468
14,14,22_MBP,ciabatta,7,2,3.83968,3.70012,3.61262,3.78762,1,-0.446752,0.15,1.17468
15,15,24_Tongue_Th,ciabatta,7,2,3.89405,3.82336,3.7382,3.90853,0.42,-0.323511,0.15,1.17468
16,16,07_Aa,ciabatta,7,2,3.9336,3.86982,3.78232,3.95732,0.86,-0.277057,0.15,1.17468
17,17,07_Aa,ciabatta,7,2,4.15769,4.00982,3.92232,4.09732,0.86,-0.137057,0.15,1.17468
18,18,20_FV,for,8,2,4.24206,4.23216,4.195,4.26932,1,0.0852861,0.15,1.17468
19,19,10_Or,for,8,2,4.36333,4.37216,4.31951,4.42481,0.36,0.225286,0.15,1.17468
20,20,22_MBP,something,9,2,4.65715,4.71976,4.63226,4.80726,1,0.572883,0.15,1.17468
21,21,24_Tongue_Th,something,9,2,4.80362,4.85976,4.77226,4.94726,0.42,0.712883,0.15,1.17468
22,22,06_Eh,something,9,2,4.85634,4.95375,4.86625,5.04125,0.74,0.806875,0.15,1.17468
23,23,04_Ih,something,9,2,4.95008,5.06386,4.97636,5.15136,0.72,0.916988,0.15,1.17468
24,24,20_FV,different,10,2,5.31625,5.13386,5.04636,5.22136,1,0.986988,0.15,1.17468
25,25,24_Tongue_Th,different,10,2,5.4759,5.17386,5.0887,5.25903,0.42,1.02699,0.15,1.17468
26,26,06_Eh,different,10,2,5.51545,5.1877,5.1002,5.2752,0.74,1.04083,0.15,1.17468
27,27,06_Eh,different,10,2,5.67363,5.2277,5.1402,5.3152,0.82,1.08083,0.15,1.17468
