EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,12_Ww-Oo-,WUH,welcome,0,0,0.00350132,0.0245093,0.0312903,1,SimpleBudgetV1
1,06_Eh,EEE,welcome,0,0,0.0385146,0.064191,0.114731,0.74,SimpleBudgetV1
2,07_Aa,AAA,welcome,0,0,0.0781963,0.0992042,0.198172,0.86,SimpleBudgetV1
3,22_MBP,MBP,welcome,0,0,0.0933687,0.116711,0.234677,1,SimpleBudgetV1
4,11_Oo,OOO,to,1,0,0.144085,0.168276,0.348934,0.94,SimpleBudgetV1
5,07_Aa,AAA,alfie's,2,0,0.181538,0.216552,0.444701,0.86,SimpleBudgetV1
6,20_FV,FVS,alfie's,2,0,0.22939,0.257401,0.543787,1,SimpleBudgetV1
7,03_Ee,EEE,alfie's,2,0,0.246897,0.295915,0.606368,0.86,SimpleBudgetV1
8,22_MBP,MBP,bodega,3,0,0.291282,0.326083,0.689651,1,SimpleBudgetV1
9,09_Oh,OOO,bodega,3,0,0.320283,0.360884,0.760923,0.82,SimpleBudgetV1
10,05_Ay,EEE,bodega,3,0,0.365234,0.397135,0.851633,0.84,SimpleBudgetV1
11,07_Aa,AAA,bodega,3,0,0.394235,0.437736,0.929385,0.86,SimpleBudgetV1
12,07_Aa,AAA,how,4,1,0.534925,0.549072,1.21092,0.86,SimpleBudgetV1
13,11_Oo,OOO,how,4,1,0.536693,0.575597,1.24252,0.94,SimpleBudgetV1
14,07_Aa,AAA,can,5,1,0.605234,0.626879,1.37638,0.86,SimpleBudgetV1
15,05_Ay,EEE,i,6,1,0.663165,0.693722,1.51576,0.84,SimpleBudgetV1
16,06_Eh,EEE,help,7,1,0.734748,0.780725,1.69292,0.74,SimpleBudgetV1
17,22_MBP,MBP,help,7,1,0.77321,0.79443,1.75119,1,SimpleBudgetV1
18,11_Oo,OOO,you,8,1,0.812555,0.876216,1.8865,0.94,SimpleBudgetV1
19,11_Oo,OOO,today,9,1,0.905464,0.940477,2.06208,1,SimpleBudgetV1
20,05_Ay,EEE,today,9,1,0.949814,0.998833,2.17681,0.84,SimpleBudgetV1
