start,end,pose,phone,word,confidence,word_index,speech_region_index,phrase_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.370000,0.410000,D,D,dominican,1.0,0,0,0,-1,D,0,mfa_textgrid_phone
0.410000,0.450000,AH0,AH0,dominican,1.0,0,0,0,-1,AH0,1,mfa_textgrid_phone
0.450000,0.570000,M,M,dominican,1.0,0,0,0,-1,M,2,mfa_textgrid_phone
0.570000,0.620000,IH1,IH1,dominican,1.0,0,0,0,-1,IH1,3,mfa_textgrid_phone
0.620000,0.650000,N,N,dominican,1.0,0,0,0,-1,N,4,mfa_textgrid_phone
0.650000,0.710000,AH0,AH0,dominican,1.0,0,0,0,-1,AH0,5,mfa_textgrid_phone
0.710000,0.790000,K,K,dominican,1.0,0,0,0,-1,K,6,mfa_textgrid_phone
0.790000,0.850000,AH0,AH0,dominican,1.0,0,0,0,-1,AH0,7,mfa_textgrid_phone
0.850000,0.930000,N,N,dominican,1.0,0,0,0,-1,N,8,mfa_textgrid_phone
0.930000,0.980000,R,R,republic,1.0,1,0,0,-1,R,0,mfa_textgrid_phone
0.980000,1.030000,IY0,IY0,republic,1.0,1,0,0,-1,IY0,1,mfa_textgrid_phone
1.030000,1.150000,P,P,republic,1.0,1,0,0,-1,P,2,mfa_textgrid_phone
1.150000,1.230000,AH1,AH1,republic,1.0,1,0,0,-1,AH1,3,mfa_textgrid_phone
1.230000,1.300000,B,B,republic,1.0,1,0,0,-1,B,4,mfa_textgrid_phone
1.300000,1.350000,L,L,republic,1.0,1,0,0,-1,L,5,mfa_textgrid_phone
1.350000,1.410000,IH0,IH0,republic,1.0,1,0,0,-1,IH0,6,mfa_textgrid_phone
1.410000,1.460000,K,K,republic,1.0,1,0,0,-1,K,7,mfa_textgrid_phone
1.460000,1.540000,HH,HH,has,1.0,2,0,0,-1,HH,0,mfa_textgrid_phone
1.540000,1.630000,AE1,AE1,has,1.0,2,0,0,-1,AE1,1,mfa_textgrid_phone
1.630000,1.720000,Z,Z,has,1.0,2,0,0,-1,Z,2,mfa_textgrid_phone
1.720000,1.860000,B,B,beautiful,1.0,3,0,0,-1,B,0,mfa_textgrid_phone
1.860000,1.990000,Y,Y,beautiful,1.0,3,0,0,-1,Y,1,mfa_textgrid_phone
1.990000,2.080000,UW1,UW1,beautiful,1.0,3,0,0,-1,UW1,2,mfa_textgrid_phone
2.080000,2.120000,T,T,beautiful,1.0,3,0,0,-1,T,3,mfa_textgrid_phone
2.120000,2.160000,AH0,AH0,beautiful,1.0,3,0,0,-1,AH0,4,mfa_textgrid_phone
2.160000,2.260000,F,F,beautiful,1.0,3,0,0,-1,F,5,mfa_textgrid_phone
2.260000,2.290000,AH0,AH0,beautiful,1.0,3,0,0,-1,AH0,6,mfa_textgrid_phone
2.290000,2.350000,L,L,beautiful,1.0,3,0,0,-1,L,7,mfa_textgrid_phone
2.350000,2.450000,B,B,beaches,1.0,4,0,0,-1,B,0,mfa_textgrid_phone
2.450000,2.570000,IY1,IY1,beaches,1.0,4,0,0,-1,IY1,1,mfa_textgrid_phone
2.570000,2.670000,CH,CH,beaches,1.0,4,0,0,-1,CH,2,mfa_textgrid_phone
2.670000,2.770000,IH0,IH0,beaches,1.0,4,0,0,-1,IH0,3,mfa_textgrid_phone
2.770000,2.860000,Z,Z,beaches,1.0,4,0,0,-1,Z,4,mfa_textgrid_phone
2.920000,2.980000,AE1,AE1,and,1.0,5,0,0,-1,AE1,0,mfa_textgrid_phone
2.980000,3.010000,N,N,and,1.0,5,0,0,-1,N,1,mfa_textgrid_phone
3.010000,3.210000,D,D,and,1.0,5,0,0,-1,D,2,mfa_textgrid_phone
3.210000,3.260000,R,R,rich,1.0,6,0,0,-1,R,0,mfa_textgrid_phone
3.260000,3.310000,IH1,IH1,rich,1.0,6,0,0,-1,IH1,1,mfa_textgrid_phone
3.310000,3.460000,CH,CH,rich,1.0,6,0,0,-1,CH,2,mfa_textgrid_phone
3.460000,3.530000,HH,HH,history,1.0,7,0,0,-1,HH,0,mfa_textgrid_phone
3.530000,3.590000,IH1,IH1,history,1.0,7,0,0,-1,IH1,1,mfa_textgrid_phone
3.590000,3.690000,S,S,history,1.0,7,0,0,-1,S,2,mfa_textgrid_phone
3.690000,3.760000,T,T,history,1.0,7,0,0,-1,T,3,mfa_textgrid_phone
3.760000,3.850000,ER0,ER0,history,1.0,7,0,0,-1,ER0,4,mfa_textgrid_phone
3.850000,4.030000,IY0,IY0,history,1.0,7,0,0,-1,IY0,5,mfa_textgrid_phone
5.010000,5.110000,W,W,want,1.0,8,1,1,-1,W,0,mfa_textgrid_phone
5.110000,5.160000,AA1,AA1,want,1.0,8,1,1,-1,AA1,1,mfa_textgrid_phone
5.160000,5.190000,N,N,want,1.0,8,1,1,-1,N,2,mfa_textgrid_phone
5.190000,5.200000,T,T,want,1.0,8,1,1,-1,T,3,mfa_textgrid_phone
5.200000,5.230000,T,T,to,1.0,9,1,1,-1,T,0,mfa_textgrid_phone
5.230000,5.260000,AH0,AH0,to,1.0,9,1,1,-1,AH0,1,mfa_textgrid_phone
5.260000,5.370000,T,T,try,1.0,10,1,1,-1,T,0,mfa_textgrid_phone
5.370000,5.420000,R,R,try,1.0,10,1,1,-1,R,1,mfa_textgrid_phone
5.420000,5.540000,AY1,AY1,try,1.0,10,1,1,-1,AY1,2,mfa_textgrid_phone
5.540000,5.630000,AH0,AH0,a,1.0,11,1,1,-1,AH0,0,mfa_textgrid_phone
5.630000,5.760000,S,S,sandwich,1.0,12,1,1,-1,S,0,mfa_textgrid_phone
5.760000,5.900000,AE1,AE1,sandwich,1.0,12,1,1,-1,AE1,1,mfa_textgrid_phone
5.900000,5.970000,N,N,sandwich,1.0,12,1,1,-1,N,2,mfa_textgrid_phone
5.970000,6.020000,W,W,sandwich,1.0,12,1,1,-1,W,3,mfa_textgrid_phone
6.020000,6.080000,IH0,IH0,sandwich,1.0,12,1,1,-1,IH0,4,mfa_textgrid_phone
6.080000,6.320000,CH,CH,sandwich,1.0,12,1,1,-1,CH,5,mfa_textgrid_phone
