word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,dominican,1,republic,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,republic,2,has,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,has,3,beautiful,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,beautiful,4,beaches,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,beaches,5,and,,,none,0,none,0.060000,0.060000,0.000000,0.060000,0,0
5,and,6,rich,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,rich,7,history,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,history,8,want,!,!,region_break,1,hard_punctuation_with_lull,0.980000,0.980000,0.980000,0.980000,0,1
8,want,9,to,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,to,10,try,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,try,11,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,a,12,sandwich,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
