ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,18_Uh,cuba,0,0,0.0997735,0.620786,0.57,0.671572,0.68,0.0607859,0.09,1.36342
1,1,07_Aa,cuba,0,0,0.154316,0.695151,0.607651,0.782651,0.86,0.0551509,0.09,1.36342
2,2,22_MBP,cuba,0,0,0.166289,0.711475,0.667944,0.755006,1,0.0714749,0.09,1.36342
3,3,07_Aa,cuba,0,0,0.232805,0.802164,0.744123,0.860205,0.86,0.0821639,0.09,1.36342
4,4,04_Ih,is,1,0,0.350235,0.962271,0.928634,0.995909,0.22,0.0822712,0.09,1.36342
5,5,24_Tongue_Th,the,2,0,0.432956,1.07506,1.04756,1.10256,0.42,0.0750555,0.09,1.36342
6,6,06_Eh,the,2,0,0.501165,1.16805,1.13244,1.20367,0.74,0.0880531,0.09,1.36342
7,7,09_Oh,only,3,0,0.58957,1.28859,1.2378,1.33937,0.82,0.0885872,0.09,1.36342
8,8,03_Ee,only,3,0,0.710629,1.42859,1.34109,1.51609,0.86,0.0685873,0.09,1.36342
9,9,03_Ee,only,3,0,0.789117,1.56065,1.50261,1.6187,0.86,0.0806546,0.09,1.36342
10,10,09_Oh,country,4,0,0.898393,1.70964,1.65886,1.76043,0.82,0.0696439,0.09,1.36342
11,11,09_Oh,country,4,0,0.976691,1.8164,1.7289,1.9039,0.82,0.0563978,0.09,1.36342
12,12,03_Ee,country,4,0,1.06715,1.93973,1.88169,1.99778,0.86,0.0597352,0.09,1.36342
13,13,04_Ih,in,5,0,1.17261,2.08352,2.04988,2.11716,0.22,0.0835189,0.09,1.36342
14,14,24_Tongue_Th,the,6,0,1.25533,2.1963,2.1688,2.2238,0.42,0.076303,0.09,1.36342
15,15,06_Eh,the,6,0,1.32354,2.2893,2.25368,2.32492,0.74,0.0893006,0.09,1.36342
16,16,12_Ww-Oo-,world,7,0,1.40691,2.40296,2.35899,2.44693,1,0.0829644,0.09,1.36342
17,17,09_Oh,world,7,0,1.49559,2.52388,2.45243,2.59533,0.82,0.0838833,0.09,1.36342
18,18,24_Tongue_Th,that,8,0,1.6125,2.68327,2.6503,2.71625,0.42,0.0832763,0.09,1.36342
19,19,07_Aa,that,8,0,1.70522,2.80969,2.73549,2.88389,0.86,0.0896914,0.09,1.36342
20,20,18_Uh,uses,9,0,1.81507,2.95946,2.90868,3.01025,0.68,0.0794659,0.09,1.36342
21,21,06_Eh,uses,9,0,1.93613,3.09946,3.01196,3.18696,0.74,0.0594661,0.09,1.36342
22,22,22_MBP,both,10,0,2.06803,3.30436,3.27138,3.33734,1,0.0643592,0.09,1.36342
23,23,09_Oh,both,10,0,2.16478,3.43627,3.36482,3.50772,0.82,0.0762703,0.09,1.36342
24,24,24_Tongue_Th,both,10,0,2.17385,3.44864,3.41566,3.48161,0.42,0.0886371,0.09,1.36342
25,25,22_MBP,metric,11,0,2.27604,3.58797,3.54444,3.6315,1,0.0679686,0.09,1.36342
26,26,06_Eh,metric,11,0,2.31595,3.64238,3.59159,3.69317,0.74,0.0823824,0.09,1.36342
27,27,06_Eh,metric,11,0,2.40375,3.76209,3.67459,3.84959,0.74,0.0820918,0.09,1.36342
28,28,04_Ih,metric,11,0,2.44899,3.82376,3.76572,3.8818,0.72,0.0637608,0.09,1.36342
29,29,07_Aa,and,12,0,2.59967,4.02921,3.99557,4.06285,0.86,0.0692127,0.09,1.36342
30,30,22_MBP,imperial,13,0,2.72865,4.20506,4.1457,4.26442,1,0.0850673,0.09,1.36342
31,31,10_Or,imperial,13,0,2.84929,4.34506,4.27581,4.41432,0.22,-0.84181,0.15,1.36342
32,32,07_Aa,imperial,13,0,2.87106,4.39922,4.31172,4.48672,0.86,-0.787653,0.15,1.36342
33,33,07_Aa,imperial,13,0,2.95813,4.51794,4.44374,4.59214,0.86,-0.668933,0.15,1.36342
34,34,18_Uh,units,14,0,3.05004,4.64326,4.59247,4.69404,0.68,-0.543617,0.15,1.36342
35,35,04_Ih,units,14,0,3.17775,4.78326,4.69576,4.87076,0.411063,-0.403617,0.15,1.36342
