EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,07_Aa,AAA,istanbul,0,0,0.00753138,0.0466946,0.0642573,0.86,SimpleBudgetV1
1,14_ChJjSh,FVS,istanbul,0,0,0.0647699,0.0979079,0.192772,0.72,SimpleBudgetV1
2,07_Aa,AAA,istanbul,0,0,0.0482008,0.126527,0.207051,0.86,SimpleBudgetV1
3,22_MBP,MBP,istanbul,0,0,0.0854812,0.121632,0.245427,1,SimpleBudgetV1
4,18_Uh,AAA,istanbul,0,0,0.0982845,0.146485,0.29005,0.72,SimpleBudgetV1
5,07_Aa,AAA,has,1,0,0.175331,0.195816,0.439805,0.86,SimpleBudgetV1
6,24_Tongue_Th,FVS,the,2,0,0.213891,0.225941,0.521198,0.42,SimpleBudgetV1
7,06_Eh,EEE,the,2,0,0.237389,0.259079,0.588311,0.74,SimpleBudgetV1
8,22_MBP,MBP,blue,3,0,0.269456,0.28954,0.662405,1,SimpleBudgetV1
9,11_Oo,OOO,blue,3,0,0.297908,0.341423,0.757601,0.94,SimpleBudgetV1
10,22_MBP,MBP,mosque,4,0,0.353138,0.373222,0.86073,1,SimpleBudgetV1
11,09_Oh,OOO,mosque,4,0,0.364017,0.387448,0.890479,0.82,SimpleBudgetV1
12,11_Oo,OOO,mosque,4,0,0.38159,0.425105,0.955926,0.94,SimpleBudgetV1
13,11_Oo,OOO,mosque,4,0,0.411158,0.437936,1.00617,0.94,SimpleBudgetV1
14,07_Aa,AAA,and,5,0,0.463197,0.483682,1.12204,0.86,SimpleBudgetV1
15,07_Aa,AAA,hagia,6,0,0.516418,0.547347,1.26055,0.86,SimpleBudgetV1
16,07_Aa,AAA,hagia,6,0,0.534092,0.591531,1.33385,0.86,SimpleBudgetV1
17,09_Oh,OOO,sophia,7,0,0.621356,0.652285,1.50925,0.82,SimpleBudgetV1
18,22_MBP,MBP,sophia,7,0,0.641975,0.668485,1.55288,1,SimpleBudgetV1
19,07_Aa,AAA,sophia,7,0,0.644552,0.701992,1.59564,0.86,SimpleBudgetV1
20,07_Aa,AAA,sophia,7,0,0.683582,0.718929,1.66196,0.86,SimpleBudgetV1
21,22_MBP,MBP,both,8,1,0.764017,0.7841,1.83451,1,SimpleBudgetV1
22,09_Oh,OOO,both,8,1,0.792469,0.835983,1.9297,0.82,SimpleBudgetV1
23,24_Tongue_Th,FVS,both,8,1,0.80795,0.828033,1.93863,0.42,SimpleBudgetV1
24,22_MBP,MBP,breathtaking,9,1,0.84636,0.88251,2.0487,1,SimpleBudgetV1
25,03_Ee,EEE,breathtaking,9,1,0.865941,0.908117,2.10224,0.86,SimpleBudgetV1
26,24_Tongue_Th,FVS,breathtaking,9,1,0.887782,0.923933,2.14687,0.42,SimpleBudgetV1
27,03_Ee,EEE,breathtaking,9,1,0.897573,0.9759,2.22005,0.86,SimpleBudgetV1
28,04_Ih,EEE,breathtaking,9,1,0.944519,0.99272,2.29561,0.72,SimpleBudgetV1
