EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,14_ChJjSh,FVS,just,0,0,0,0.0163043,0.028951,0.844631,SimpleBudgetV1
1,18_Uh,AAA,just,0,0,0.0217391,0.0570652,0.13993,0.317741,SimpleBudgetV1
2,09_Oh,OOO,counting,1,0,0.072962,0.0991033,0.305529,0.82,SimpleBudgetV1
3,24_Tongue_Th,FVS,counting,1,0,0.109158,0.131277,0.42693,0.42,SimpleBudgetV1
4,09_Oh,OOO,counting,1,0,0.100109,0.152391,0.448354,0.82,SimpleBudgetV1
5,04_Ih,EEE,counting,1,0,0.135299,0.165462,0.534049,0.64,SimpleBudgetV1
6,07_Aa,AAA,all,2,1,0.207201,0.226223,0.769613,0.86,SimpleBudgetV1
7,22_MBP,MBP,my,3,1,0.272418,0.288723,0.996396,1,SimpleBudgetV1
8,03_Ee,EEE,my,3,1,0.295516,0.330842,1.1122,0.86,SimpleBudgetV1
9,06_Eh,EEE,toes,4,1,0.363451,0.398777,1.35346,0.74,SimpleBudgetV1
10,07_Aa,AAA,all,5,2,0.44837,0.467391,1.62608,0.86,SimpleBudgetV1
11,09_Oh,OOO,yours,6,2,0.536685,0.572011,1.96867,0.82,SimpleBudgetV1
12,14_ChJjSh,FVS,joking,7,3,0.620245,0.641766,2.2409,0.683596,SimpleBudgetV1
13,09_Oh,OOO,joking,7,3,0.630109,0.655217,2.2823,0.82,SimpleBudgetV1
14,04_Ih,EEE,joking,7,3,0.64894,0.695571,2.38739,0.333755,SimpleBudgetV1
15,12_Ww-Oo-,WUH,what,8,4,0.745815,0.762446,2.67816,1,SimpleBudgetV1
16,07_Aa,AAA,what,8,4,0.76587,0.785435,2.75459,0.86,SimpleBudgetV1
17,04_Ih,EEE,did,9,4,0.817935,0.853261,2.96747,0.64,SimpleBudgetV1
18,11_Oo,OOO,you,10,4,0.877717,0.92663,3.20391,0.94,SimpleBudgetV1
19,22_MBP,MBP,mean,11,4,0.930707,0.947011,3.33419,1,SimpleBudgetV1
20,03_Ee,EEE,mean,11,4,0.953804,0.98913,3.44999,0.86,SimpleBudgetV1
