ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,14_ChJjSh,just,0,0,0.028951,0.518951,0.49,0.547902,0.844631,0.0789511,0.09,1
1,1,18_Uh,just,0,0,0.13993,0.62993,0.567203,0.692657,0.317741,0.0699297,0.09,1
2,2,09_Oh,counting,1,0,0.305529,0.795529,0.749111,0.841947,0.82,0.0755292,0.09,1
3,3,24_Tongue_Th,counting,1,0,0.42693,0.91693,0.877653,0.956207,0.42,0.0769302,0.09,1
4,4,09_Oh,counting,1,0,0.448354,0.938354,0.850854,1.02585,0.82,0.0583538,0.09,1
5,5,04_Ih,counting,1,0,0.534049,1.02405,0.97049,1.07761,0.64,0.0640486,0.09,1
6,6,07_Aa,all,2,1,1.06961,1.37316,1.33939,1.40694,0.86,0.0531628,0.09,1
7,7,22_MBP,my,3,1,1.2964,1.73995,1.71099,1.7689,1,0.0599456,0.09,1
8,8,03_Ee,my,3,1,1.4122,1.87995,1.81722,1.94267,0.86,0.0799457,0.09,1
9,9,06_Eh,toes,4,1,1.65346,2.24123,2.17851,2.30396,0.74,0.0812342,0.09,1
10,10,07_Aa,all,5,2,2.22608,2.3939,2.36013,2.42768,0.86,0.073904,0.09,1
11,11,09_Oh,yours,6,2,2.56867,2.87649,2.81376,2.93922,0.82,0.0764911,0.09,1
12,12,14_ChJjSh,joking,7,3,3.1409,3.35187,3.30887,3.39486,0.683596,0.0718679,0.09,1.12504
13,13,09_Oh,joking,7,3,3.1823,3.39844,3.34828,3.4486,0.82,0.0784445,0.09,1.12504
14,14,04_Ih,joking,7,3,3.28739,3.53844,3.45564,3.62124,0.333755,0.0584447,0.09,1
15,15,12_Ww-Oo-,what,8,4,3.87816,4.15508,4.12555,4.18461,1,0.0750813,0.09,1
16,16,07_Aa,what,8,4,3.95459,4.23151,4.19677,4.26625,0.86,0.0715127,0.09,1
17,17,04_Ih,did,9,4,4.16747,4.4444,4.38167,4.50712,0.64,0.0843987,0.09,1
18,18,11_Oo,you,10,4,4.40391,4.82083,4.73398,4.90768,0.94,0.060832,0.09,1
19,19,22_MBP,mean,11,4,4.53419,5.09135,5.06235,5.12036,1,0.0513568,0.09,1.00188
20,20,03_Ee,mean,11,4,4.64999,5.23135,5.1684,5.29431,0.86,0.0713568,0.09,1.00364
