EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,22_MBP,MBP,beijing,0,0,0,0.0284985,0.0282385,1,SimpleBudgetV1
1,05_Ay,EEE,beijing,0,0,0.0188756,0.0551465,0.0733468,0.84,SimpleBudgetV1
2,06_Eh,EEE,beijing,0,0,0.0414524,0.108813,0.148894,0.74,SimpleBudgetV1
3,07_Aa,AAA,has,1,0,0.158508,0.182532,0.337929,0.86,SimpleBudgetV1
4,24_Tongue_Th,FVS,the,2,0,0.203729,0.217861,0.417744,0.42,SimpleBudgetV1
5,06_Eh,EEE,the,2,0,0.231286,0.256722,0.483556,0.74,SimpleBudgetV1
6,03_Ee,EEE,great,3,0,0.302257,0.353288,0.649564,0.86,SimpleBudgetV1
7,12_Ww-Oo-,WUH,wall,4,0,0.367026,0.39843,0.758473,1,SimpleBudgetV1
8,07_Aa,AAA,wall,4,0,0.400393,0.451423,0.844045,0.86,SimpleBudgetV1
9,07_Aa,AAA,a,5,1,0.550069,0.574092,1.11391,0.86,SimpleBudgetV1
10,22_MBP,MBP,marvel,6,1,0.589166,0.620255,1.19839,1,SimpleBudgetV1
11,07_Aa,AAA,marvel,6,1,0.606006,0.642277,1.23689,0.86,SimpleBudgetV1
12,07_Aa,AAA,marvel,6,1,0.633209,0.700569,1.32161,0.86,SimpleBudgetV1
13,20_FV,FVS,marvel,6,1,0.651776,0.682866,1.32247,1,SimpleBudgetV1
14,06_Eh,EEE,marvel,6,1,0.668185,0.709637,1.36525,0.74,SimpleBudgetV1
15,09_Oh,OOO,of,7,1,0.750265,0.774289,1.51065,0.82,SimpleBudgetV1
16,20_FV,FVS,of,7,1,0.76581,0.782767,1.53445,1,SimpleBudgetV1
17,03_Ee,EEE,engineering,8,1,0.802355,0.856448,1.64367,0.86,SimpleBudgetV1
18,10_Or,OOO,engineering,8,1,0.871011,0.929264,1.78385,0.22,SimpleBudgetV1
19,03_Ee,EEE,engineering,8,1,0.858528,0.966712,1.80859,0.86,SimpleBudgetV1
20,04_Ih,EEE,engineering,8,1,0.931344,0.993759,1.90754,0.64,SimpleBudgetV1
