word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,cameroon,1,has,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,has,2,mount,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,mount,3,cameroon,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,cameroon,4,the,",",",",region_break,1,comma_with_lull,0.280000,0.280000,0.280000,0.280000,0,1
4,the,5,highest,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
5,highest,6,peak,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
6,peak,7,and,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,and,8,tropical,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,tropical,9,rainforests,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,rainforests,10,need,.,.,region_break,1,hard_punctuation_with_lull,0.450000,0.450000,0.450000,0.450000,1,2
10,need,11,anything,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
11,anything,12,else,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
