EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,07_Aa,AAA,around,0,0,0,0.0214556,0.0309765,0.86,SimpleBudgetV1
1,09_Oh,OOO,around,0,0,0.0307424,0.0806987,0.160893,0.82,SimpleBudgetV1
2,11_Oo,OOO,noon,1,0,0.11936,0.157205,0.39929,0.94,SimpleBudgetV1
3,03_Ee,EEE,usually,2,1,0.214847,0.245881,0.665175,0.86,SimpleBudgetV1
4,14_ChJjSh,FVS,usually,2,1,0.260204,0.286463,0.789249,0.661,SimpleBudgetV1
5,03_Ee,EEE,usually,2,1,0.247074,0.309141,0.803035,0.86,SimpleBudgetV1
6,03_Ee,EEE,usually,2,1,0.28885,0.324658,0.885751,0.86,SimpleBudgetV1
7,04_Ih,EEE,right,3,2,0.391558,0.429403,1.18526,0.424532,SimpleBudgetV1
8,07_Aa,AAA,after,4,2,0.437205,0.464105,1.30127,0.86,SimpleBudgetV1
9,20_FV,FVS,after,4,2,0.458341,0.481397,1.35675,1,SimpleBudgetV1
10,07_Aa,AAA,after,4,2,0.47179,0.521747,1.43442,0.86,SimpleBudgetV1
11,06_Eh,EEE,after,4,2,0.492926,0.523668,1.46771,0.74,SimpleBudgetV1
12,24_Tongue_Th,FVS,the,5,2,0.539738,0.550218,1.57362,0.42,SimpleBudgetV1
13,06_Eh,EEE,the,5,2,0.560175,0.579039,1.64474,0.74,SimpleBudgetV1
14,09_Oh,OOO,office,6,2,0.584076,0.610975,1.72535,0.82,SimpleBudgetV1
15,20_FV,FVS,office,6,2,0.602009,0.625066,1.77159,1,SimpleBudgetV1
16,06_Eh,EEE,office,6,2,0.620262,0.670218,1.86313,0.74,SimpleBudgetV1
17,12_Ww-Oo-,WUH,workers,7,2,0.683668,0.71441,2.01847,1,SimpleBudgetV1
18,06_Eh,EEE,workers,7,2,0.716332,0.766288,2.14053,0.74,SimpleBudgetV1
19,07_Aa,AAA,start,8,2,0.804949,0.842795,2.37893,0.86,SimpleBudgetV1
20,24_Tongue_Th,FVS,their,9,2,0.85444,0.871907,2.49241,0.42,SimpleBudgetV1
21,06_Eh,EEE,their,9,2,0.877729,0.915575,2.58908,0.74,SimpleBudgetV1
22,03_Ee,EEE,day,10,2,0.950509,0.988355,2.79923,0.86,SimpleBudgetV1
