ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,07_Aa,around,0,0,0.0309765,0.43278,0.4,0.46556,0.86,0.07278,0.09,1.05822
1,1,09_Oh,around,0,0,0.160893,0.57278,0.486288,0.659272,0.82,0.05278,0.09,1.19921
2,2,11_Oo,noon,1,0,0.39929,0.937317,0.863789,1.01084,0.94,0.0573168,0.09,1.34568
3,3,03_Ee,usually,2,1,0.965175,1.26333,1.20928,1.31739,0.86,0.063333,0.09,1.20644
4,4,14_ChJjSh,usually,2,1,1.08925,1.40333,1.3576,1.44907,0.661,0.0833331,0.09,1.20644
5,5,03_Ee,usually,2,1,1.10304,1.42965,1.34215,1.51715,0.86,0.069653,0.09,1.20644
6,6,03_Ee,usually,2,1,1.18575,1.52944,1.46707,1.59181,0.86,0.089445,0.09,1.20644
7,7,04_Ih,right,3,2,1.78526,2.03734,1.97724,2.09744,0.424532,0.0773414,0.09,1.1
8,8,07_Aa,after,4,2,1.90127,2.19443,2.15171,2.23715,0.86,0.0744345,0.09,1.1
9,9,20_FV,after,4,2,1.95675,2.26934,2.23272,2.30596,1,0.06934,0.09,1.1
10,10,07_Aa,after,4,2,2.03442,2.36866,2.28932,2.44799,0.86,0.0886562,0.09,1.1
11,11,06_Eh,after,4,2,2.06771,2.41395,2.36512,2.46277,0.74,0.053947,0.09,1.1
12,12,24_Tongue_Th,the,5,2,2.17362,2.55647,2.52897,2.58397,0.42,0.0764744,0.09,1.1
13,13,06_Eh,the,5,2,2.24474,2.63817,2.60821,2.66813,0.74,0.078171,0.09,1.1
14,14,09_Oh,office,6,2,2.32535,2.75633,2.71361,2.79905,0.82,0.0763354,0.09,1.1
15,15,20_FV,office,6,2,2.37159,2.80719,2.77057,2.84381,1,0.0871923,0.09,1.1
16,16,06_Eh,office,6,2,2.46313,2.94431,2.86498,3.02365,0.74,0.064316,0.09,1.1
17,17,12_Ww-Oo-,workers,7,2,2.61847,3.13254,3.08372,3.18136,1,0.0525415,0.09,1.1
18,18,06_Eh,workers,7,2,2.74053,3.27254,3.1932,3.35188,0.74,0.0725417,0.09,1.1
19,19,07_Aa,start,8,2,2.97893,3.62965,3.56954,3.68975,0.86,0.0696483,0.09,1.1
20,20,24_Tongue_Th,their,9,2,3.09241,3.88313,3.85334,3.91291,0.42,0.0636752,0.09,1.18103
21,21,06_Eh,their,9,2,3.18908,4.02236,3.95783,4.08689,0.74,0.0623643,0.09,1.18103
22,22,03_Ee,day,10,2,3.39923,4.41362,4.34829,4.47895,0.86,-0.373255,0.15,1.1956
