ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,07_Aa,slovenia,0,0,0.0583076,0.507586,0.46,0.555171,0.86,0.107586,0.12,1.13
1,1,09_Oh,slovenia,0,0,0.101228,0.556086,0.50484,0.607332,0.82,0.116086,0.12,1.13
2,2,20_FV,slovenia,0,0,0.14172,0.601841,0.557916,0.645766,1,0.0818415,0.12,1.13
3,3,14_ChJjSh,slovenia,0,0,0.174923,0.639361,0.599096,0.679625,0.72,0.119361,0.12,1.13
4,4,07_Aa,slovenia,0,0,0.18788,0.654002,0.566502,0.741502,0.86,0.0940024,0.12,1.13
5,5,07_Aa,slovenia,0,0,0.28344,0.761985,0.703418,0.820552,0.86,0.0819849,0.12,1.13
6,6,07_Aa,has,1,0,0.399083,0.892662,0.865162,0.920162,0.86,0.0926619,0.12,1.13
7,7,24_Tongue_Th,the,2,0,0.47294,0.97612,0.94862,1.00362,0.42,0.0961195,0.12,1.13
8,8,06_Eh,the,2,0,0.533839,1.04494,1.01744,1.07244,0.74,0.0849354,0.12,1.13
9,9,04_Ih,highest,3,0,0.63398,1.15809,1.12051,1.19568,0.68,0.118095,0.12,1.13
10,10,06_Eh,highest,3,0,0.720855,1.25626,1.18647,1.32606,0.74,0.096264,0.12,1.13
11,11,12_Ww-Oo-,waterfall,4,0,0.865976,1.42025,1.36168,1.47882,1,0.100251,0.12,1.13
12,12,07_Aa,waterfall,4,0,1.00851,1.56025,1.47275,1.64775,0.86,0.0802512,0.12,1.13
13,13,20_FV,waterfall,4,0,1.01858,1.5927,1.54877,1.63662,1,0.112698,0.12,1.13
14,14,04_Ih,in,5,0,1.21971,1.81997,1.79247,1.84747,0.317152,0.0999695,0.12,1.13
15,15,06_Eh,central,6,0,1.32503,1.93898,1.9014,1.97657,0.74,0.0989857,0.12,1.13
16,16,07_Aa,central,6,0,1.41191,2.07898,2.00291,2.15506,0.86,0.118986,0.12,1.23179
17,17,06_Eh,europe,7,0,1.55127,2.35835,2.31175,2.40494,0.74,0.0942307,0.12,1.40098
18,18,06_Eh,europe,7,0,1.64946,2.49835,2.41085,2.58585,0.74,0.0983486,0.12,1.41978
19,19,22_MBP,europe,7,0,1.68984,2.60373,2.56326,2.6442,1,0.100685,0.12,1.41978
