EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,07_Aa,AAA,slovenia,0,0,0.00925926,0.0574074,0.0583076,0.86,SimpleBudgetV1
1,09_Oh,OOO,slovenia,0,0,0.0319444,0.0837963,0.101228,0.82,SimpleBudgetV1
2,20_FV,FVS,slovenia,0,0,0.0587963,0.103241,0.14172,1,SimpleBudgetV1
3,14_ChJjSh,FVS,slovenia,0,0,0.0796296,0.12037,0.174923,0.72,SimpleBudgetV1
4,07_Aa,AAA,slovenia,0,0,0.0592593,0.155556,0.18788,0.86,SimpleBudgetV1
5,07_Aa,AAA,slovenia,0,0,0.132407,0.191667,0.28344,0.86,SimpleBudgetV1
6,07_Aa,AAA,has,1,0,0.215556,0.240741,0.399083,0.86,SimpleBudgetV1
7,24_Tongue_Th,FVS,the,2,0,0.262963,0.277778,0.47294,0.42,SimpleBudgetV1
8,06_Eh,EEE,the,2,0,0.291852,0.318519,0.533839,0.74,SimpleBudgetV1
9,04_Ih,EEE,highest,3,0,0.343422,0.381446,0.63398,0.68,SimpleBudgetV1
10,06_Eh,EEE,highest,3,0,0.37679,0.447407,0.720855,0.74,SimpleBudgetV1
11,12_Ww-Oo-,WUH,waterfall,4,0,0.465432,0.524691,0.865976,1,SimpleBudgetV1
12,07_Aa,AAA,waterfall,4,0,0.528395,0.624691,1.00851,0.86,SimpleBudgetV1
13,20_FV,FVS,waterfall,4,0,0.560082,0.604527,1.01858,1,SimpleBudgetV1
14,04_Ih,EEE,in,5,0,0.684691,0.709877,1.21971,0.317152,SimpleBudgetV1
15,06_Eh,EEE,central,6,0,0.738483,0.776508,1.32503,0.74,SimpleBudgetV1
16,07_Aa,AAA,central,6,0,0.771852,0.842469,1.41191,0.86,SimpleBudgetV1
17,06_Eh,EEE,europe,7,0,0.867819,0.905844,1.55127,0.74,SimpleBudgetV1
18,06_Eh,EEE,europe,7,0,0.907654,0.978272,1.64946,0.74,SimpleBudgetV1
19,22_MBP,MBP,europe,7,0,0.949753,0.982346,1.68984,1,SimpleBudgetV1
