start,end,phone,word,confidence,word_index,speech_region_index,phone_index,phrase_index,sentence_index,alignment_reason
0.070000,0.190000,AY1,i,1.0,0,0,0,0,-1,mfa_textgrid_phone
0.190000,0.290000,IH0,enjoy,1.0,1,0,0,0,-1,mfa_textgrid_phone
0.290000,0.360000,N,enjoy,1.0,1,0,1,0,-1,mfa_textgrid_phone
0.360000,0.450000,JH,enjoy,1.0,1,0,2,0,-1,mfa_textgrid_phone
0.450000,0.610000,OY1,enjoy,1.0,1,0,3,0,-1,mfa_textgrid_phone
0.610000,0.660000,DH,the,1.0,2,0,0,0,-1,mfa_textgrid_phone
0.660000,0.720000,AH0,the,1.0,2,0,1,0,-1,mfa_textgrid_phone
0.720000,0.800000,V,veggie,1.0,3,0,0,0,-1,mfa_textgrid_phone
0.800000,0.920000,EH1,veggie,1.0,3,0,1,0,-1,mfa_textgrid_phone
0.920000,1.020000,JH,veggie,1.0,3,0,2,0,-1,mfa_textgrid_phone
1.020000,1.100000,IY0,veggie,1.0,3,0,3,0,-1,mfa_textgrid_phone
1.100000,1.240000,W,one,1.0,4,0,0,0,-1,mfa_textgrid_phone
1.240000,1.330000,AH1,one,1.0,4,0,1,0,-1,mfa_textgrid_phone
1.330000,1.400000,N,one,1.0,4,0,2,0,-1,mfa_textgrid_phone
1.400000,1.480000,M,myself,1.0,5,0,0,0,-1,mfa_textgrid_phone
1.480000,1.590000,AY2,myself,1.0,5,0,1,0,-1,mfa_textgrid_phone
1.590000,1.760000,S,myself,1.0,5,0,2,0,-1,mfa_textgrid_phone
1.760000,1.870000,EH1,myself,1.0,5,0,3,0,-1,mfa_textgrid_phone
1.870000,1.960000,L,myself,1.0,5,0,4,0,-1,mfa_textgrid_phone
1.960000,2.160000,F,myself,1.0,5,0,5,0,-1,mfa_textgrid_phone
2.600000,2.750000,L,light,1.0,6,1,0,1,-1,mfa_textgrid_phone
2.750000,2.920000,AY1,light,1.0,6,1,1,1,-1,mfa_textgrid_phone
2.920000,3.010000,T,light,1.0,6,1,2,1,-1,mfa_textgrid_phone
3.060000,3.140000,AE1,and,1.0,7,1,0,1,-1,mfa_textgrid_phone
3.140000,3.190000,N,and,1.0,7,1,1,1,-1,mfa_textgrid_phone
3.190000,3.250000,D,and,1.0,7,1,2,1,-1,mfa_textgrid_phone
3.250000,3.380000,F,fresh,1.0,8,1,0,1,-1,mfa_textgrid_phone
3.380000,3.460000,R,fresh,1.0,8,1,1,1,-1,mfa_textgrid_phone
3.460000,3.560000,EH1,fresh,1.0,8,1,2,1,-1,mfa_textgrid_phone
3.560000,3.850000,SH,fresh,1.0,8,1,3,1,-1,mfa_textgrid_phone
