ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,05_Ay,i,0,0,0.0945765,0.370533,0.33,0.411066,0.84,0.0505328,0.09,1
1,1,22_MBP,appreciate,1,0,0.232219,0.508175,0.457509,0.558841,1,0.0681754,0.09,1
2,2,24_Tongue_Th,appreciate,1,0,0.388439,0.648175,0.601732,0.694619,0.42,0.0881754,0.09,1
3,3,07_Aa,appreciate,1,0,0.413772,0.689728,0.602229,0.777228,0.86,0.0897285,0.09,1
4,4,07_Aa,appreciate,1,0,0.515104,0.79106,0.727728,0.854393,0.86,0.0710604,0.09,1
5,5,24_Tongue_Th,the,2,0,0.616436,0.892392,0.864892,0.919892,0.42,0.0523923,0.09,1
6,6,06_Eh,the,2,0,0.695813,0.971769,0.94137,1.00217,0.74,0.0517691,0.09,1
7,7,09_Oh,offer,3,0,0.790952,1.06691,1.02356,1.11026,0.82,0.0669085,0.09,1
8,8,20_FV,offer,3,0,0.852877,1.19383,1.1464,1.24126,1,0.0869086,0.09,1.27657
9,9,06_Eh,offer,3,0,0.939572,1.33383,1.24633,1.42133,0.74,0.0538337,0.09,1.32491
10,10,22_MBP,matthew,4,1,1.52959,1.63553,1.59837,1.67268,1,0.0755262,0.09,1
11,11,24_Tongue_Th,matthew,4,1,1.66892,1.77553,1.73837,1.81268,0.42,0.0555264,0.09,1
12,12,12_Ww-Oo-,matthew,4,1,1.74013,1.91174,1.85601,1.96747,1,0.0717403,0.09,1
13,13,22_MBP,but,5,2,2.25415,2.35313,2.32563,2.38063,1,0.0731294,0.09,1
14,14,18_Uh,but,5,2,2.33522,2.43419,2.40548,2.4629,0.22,0.0741949,0.09,1
15,15,05_Ay,i,6,2,2.50073,2.5997,2.55917,2.64024,0.84,0.079704,0.09,1
16,16,07_Aa,can,7,2,2.67299,2.91197,2.88326,2.94068,0.86,0.0719688,0.09,1
17,17,07_Aa,handle,8,2,2.9235,3.30248,3.22198,3.38299,0.94,0.0624845,0.09,1
18,18,04_Ih,it,9,2,3.1515,3.5439,3.51519,3.57261,0.54,-0.602979,0.15,1
19,19,03_Ee,stay,10,3,3.78749,3.83843,3.77745,3.89942,0.86,-0.308443,0.15,1
20,20,07_Aa,safe,11,3,4.02206,4.073,4.01201,4.13398,0.86,-0.0738783,0.15,1
21,21,20_FV,safe,11,3,4.03261,4.08355,4.0554,4.1117,1,-0.063323,0.15,1
22,22,24_Tongue_Th,though,12,4,4.57773,4.57652,4.54902,4.60402,0.42,0.429642,0.15,0.938729
23,23,09_Oh,though,12,4,4.68563,4.6778,4.62055,4.73505,0.82,0.53093,0.15,0.938729
