EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,05_Ay,EEE,i,0,0,0.0150785,0.0376963,0.0945765,0.84,SimpleBudgetV1
1,22_MBP,MBP,appreciate,1,0,0.0506544,0.0789267,0.232219,1,SimpleBudgetV1
2,24_Tongue_Th,FVS,appreciate,1,0,0.0954188,0.121335,0.388439,0.42,SimpleBudgetV1
3,07_Aa,AAA,appreciate,1,0,0.0848167,0.146073,0.413772,0.86,SimpleBudgetV1
4,07_Aa,AAA,appreciate,1,0,0.126047,0.161387,0.515104,0.86,SimpleBudgetV1
5,24_Tongue_Th,FVS,the,2,0,0.16699,0.17699,0.616436,0.42,SimpleBudgetV1
6,06_Eh,EEE,the,2,0,0.185654,0.202618,0.695813,0.74,SimpleBudgetV1
7,09_Oh,OOO,offer,3,0,0.208586,0.232775,0.790952,0.82,SimpleBudgetV1
8,20_FV,FVS,offer,3,0,0.227592,0.248325,0.852877,1,SimpleBudgetV1
9,06_Eh,EEE,offer,3,0,0.239686,0.284607,0.939573,0.74,SimpleBudgetV1
10,22_MBP,MBP,matthew,4,1,0.332696,0.353429,1.22959,1,SimpleBudgetV1
11,24_Tongue_Th,FVS,matthew,4,1,0.371571,0.392304,1.36892,0.42,SimpleBudgetV1
12,12_Ww-Oo-,WUH,matthew,4,1,0.386257,0.417356,1.44013,1,SimpleBudgetV1
13,22_MBP,MBP,but,5,2,0.455864,0.467173,1.65415,1,SimpleBudgetV1
14,18_Uh,AAA,but,5,2,0.476126,0.492147,1.73522,0.22,SimpleBudgetV1
15,05_Ay,EEE,i,6,2,0.519005,0.541623,1.90073,0.84,SimpleBudgetV1
16,07_Aa,AAA,can,7,2,0.570367,0.586387,2.07299,0.86,SimpleBudgetV1
17,07_Aa,AAA,handle,8,2,0.625812,0.670733,2.3235,0.94,SimpleBudgetV1
18,04_Ih,EEE,it,9,2,0.703874,0.719895,2.5515,0.54,SimpleBudgetV1
19,03_Ee,EEE,stay,10,3,0.788613,0.822644,2.88749,0.86,SimpleBudgetV1
20,07_Aa,AAA,safe,11,3,0.854058,0.888089,3.12206,0.86,SimpleBudgetV1
21,20_FV,FVS,safe,11,3,0.866165,0.881872,3.13261,1,SimpleBudgetV1
22,24_Tongue_Th,FVS,though,12,4,0.934555,0.950262,3.37773,0.42,SimpleBudgetV1
23,09_Oh,OOO,though,12,4,0.955497,0.989529,3.48563,0.82,SimpleBudgetV1
