word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,bahrain,1,is,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,is,2,known,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,known,3,for,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,for,4,its,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,its,5,mix,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,mix,6,of,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,of,7,modern,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,modern,8,and,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
8,and,9,traditional,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
9,traditional,10,culture,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
