word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,visit,1,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,the,2,canals,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,canals,3,in,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,in,4,venice,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,venice,5,or,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,or,6,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,the,7,colosseum,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,colosseum,8,in,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
8,in,9,rome,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
9,rome,10,want,.,.,region_break,1,hard_punctuation_with_lull,3.240000,3.240000,3.240000,3.240000,0,1
10,want,11,a,,,none,0,none,0.030000,0.030000,0.000000,0.030000,1,1
11,a,12,sandwich,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
