word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,please,1,remember,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,remember,2,this,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,this,3,final,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,final,4,point,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,point,5,speed,.,.,region_break,1,hard_punctuation_with_lull,0.330000,0.330000,0.330000,0.330000,0,1
5,speed,6,matters,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
6,matters,7,during,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,during,8,an,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,an,9,emergency,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,emergency,10,but,",",",",region_break,1,comma_with_lull,0.330000,0.330000,0.330000,0.330000,1,2
10,but,11,calm,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
11,calm,12,communication,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
12,communication,13,matters,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
13,matters,14,just,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
14,just,15,as,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
15,as,16,much,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
16,much,17,because,",",",",region_break,1,comma_with_lull,0.350000,0.350000,0.350000,0.350000,2,3
17,because,18,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
18,a,19,clear,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
19,clear,20,instruction,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
20,instruction,21,can,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
21,can,22,prevent,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
22,prevent,23,several,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
23,several,24,people,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
24,people,25,from,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
25,from,26,making,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
26,making,27,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
27,the,28,same,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
28,same,29,mistake,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
